intervalid,location_id,street1,street2,street3,latitude,longitude,date,weekday,period_begin,period_end,interval_begin,ns,sn,ew,we,specialneeds,skate,child,count_method,raining,unusual,bikewaytype,bikewaytype_options,road_class,speed_limit,landuse,pk_dataset_id,city,createdatetime,total_count,female,cane,dog,on_street
16874.0,1556.0,Highland,Business Cntr Dr,Duarte Rd,34.1331386,-117.966857,04-04-2017,Tuesday,7:00 AM,9:00 AM,7:45 AM,2,12,0,0,0,0,0.0,manual_in_house,no,none,none,none,majorCollector,40.0,cbd,137.0,Duarte,2017-04-27 00:42:00,14,0.0,0.0,0.0,0.0
16875.0,1556.0,Highland,Business Cntr Dr,Duarte Rd,34.1331386,-117.966857,04-04-2017,Tuesday,7:00 AM,9:00 AM,8:00 AM,3,27,0,0,1,0,0.0,manual_in_house,no,none,none,none,majorCollector,40.0,cbd,137.0,Duarte,2017-04-27 00:42:00,30,0.0,0.0,0.0,0.0
16876.0,1556.0,Highland,Business Cntr Dr,Duarte Rd,34.1331386,-117.966857,04-04-2017,Tuesday,7:00 AM,9:00 AM,8:15 AM,3,17,0,0,0,0,0.0,manual_in_house,no,none,none,none,majorCollector,40.0,cbd,137.0,Duarte,2017-04-27 00:42:00,20,0.0,0.0,0.0,0.0
16877.0,1556.0,Highland,Business Cntr Dr,Duarte Rd,34.1331386,-117.966857,04-04-2017,Tuesday,7:00 AM,9:00 AM,8:30 AM,4,4,0,0,0,0,0.0,manual_in_house,no,none,none,none,majorCollector,40.0,cbd,137.0,Duarte,2017-04-27 00:42:00,8,0.0,0.0,0.0,0.0
16878.0,1556.0,Highland,Business Cntr Dr,Duarte Rd,34.1331386,-117.966857,04-04-2017,Tuesday,7:00 AM,9:00 AM,8:45 AM,2,7,0,0,0,0,0.0,manual_in_house,no,none,none,none,majorCollector,40.0,cbd,137.0,Duarte,2017-04-27 00:42:00,9,0.0,0.0,0.0,0.0
16863.0,1556.0,Highland,Business Cntr Dr,Duarte Rd,34.1331386,-117.966857,04-04-2017,Tuesday,4:00 PM,6:00 PM,4:00 PM,0,3,0,0,0,0,0.0,manual_in_house,no,none,none,none,majorCollector,40.0,cbd,137.0,Duarte,2017-04-27 00:40:00,3,0.0,0.0,0.0,0.0
16864.0,1556.0,Highland,Business Cntr Dr,Duarte Rd,34.1331386,-117.966857,04-04-2017,Tuesday,4:00 PM,6:00 PM,4:15 PM,3,10,0,0,0,0,1.0,manual_in_house,no,none,none,none,majorCollector,40.0,cbd,137.0,Duarte,2017-04-27 00:40:00,13,0.0,0.0,0.0,0.0
16865.0,1556.0,Highland,Business Cntr Dr,Duarte Rd,34.1331386,-117.966857,04-04-2017,Tuesday,4:00 PM,6:00 PM,4:30 PM,7,9,0,0,0,0,0.0,manual_in_house,no,none,none,none,majorCollector,40.0,cbd,137.0,Duarte,2017-04-27 00:40:00,16,0.0,0.0,0.0,0.0
16866.0,1556.0,Highland,Business Cntr Dr,Duarte Rd,34.1331386,-117.966857,04-04-2017,Tuesday,4:00 PM,6:00 PM,4:45 PM,4,9,0,0,0,0,0.0,manual_in_house,no,none,none,none,majorCollector,40.0,cbd,137.0,Duarte,2017-04-27 00:40:00,13,0.0,0.0,0.0,0.0
16867.0,1556.0,Highland,Business Cntr Dr,Duarte Rd,34.1331386,-117.966857,04-04-2017,Tuesday,4:00 PM,6:00 PM,5:00 PM,5,19,0,0,0,1,0.0,manual_in_house,no,none,none,none,majorCollector,40.0,cbd,137.0,Duarte,2017-04-27 00:40:00,24,0.0,0.0,0.0,0.0
16868.0,1556.0,Highland,Business Cntr Dr,Duarte Rd,34.1331386,-117.966857,04-04-2017,Tuesday,4:00 PM,6:00 PM,5:15 PM,8,14,0,0,0,0,0.0,manual_in_house,no,none,none,none,majorCollector,40.0,cbd,137.0,Duarte,2017-04-27 00:40:00,22,0.0,0.0,0.0,0.0
16869.0,1556.0,Highland,Business Cntr Dr,Duarte Rd,34.1331386,-117.966857,04-04-2017,Tuesday,4:00 PM,6:00 PM,5:30 PM,4,24,0,0,0,1,0.0,manual_in_house,no,none,none,none,majorCollector,40.0,cbd,137.0,Duarte,2017-04-27 00:40:00,28,0.0,0.0,0.0,0.0
16870.0,1556.0,Highland,Business Cntr Dr,Duarte Rd,34.1331386,-117.966857,04-04-2017,Tuesday,4:00 PM,6:00 PM,5:45 PM,7,37,0,0,0,0,0.0,manual_in_house,no,none,none,none,majorCollector,40.0,cbd,137.0,Duarte,2017-04-27 00:40:00,44,0.0,0.0,0.0,0.0
16903.0,1557.0,Maine Ave,Clark,Palmrose St,34.0895189,-117.96053229999998,,none,4:00 PM,6:00 PM,4:00 PM,12,11,0,0,1,0,2.0,manual_in_house,no,none,none,none,majorCollector,25.0,cbd,137.0,Duarte,2017-04-28 10:59:00,23,0.0,0.0,0.0,0.0
16904.0,1557.0,Maine Ave,Clark,Palmrose St,34.0895189,-117.96053229999998,,none,4:00 PM,6:00 PM,4:15 PM,4,8,0,0,0,0,0.0,manual_in_house,no,none,none,none,majorCollector,25.0,cbd,137.0,Duarte,2017-04-28 10:59:00,12,0.0,0.0,0.0,0.0
16905.0,1557.0,Maine Ave,Clark,Palmrose St,34.0895189,-117.96053229999998,,none,4:00 PM,6:00 PM,4:30 PM,8,8,0,0,0,2,1.0,manual_in_house,no,none,none,none,majorCollector,25.0,cbd,137.0,Duarte,2017-04-28 10:59:00,16,0.0,0.0,0.0,0.0
16906.0,1557.0,Maine Ave,Clark,Palmrose St,34.0895189,-117.96053229999998,,none,4:00 PM,6:00 PM,4:45 PM,6,18,0,0,1,3,8.0,manual_in_house,no,none,none,none,majorCollector,25.0,cbd,137.0,Duarte,2017-04-28 10:59:00,24,0.0,0.0,0.0,0.0
16907.0,1557.0,Maine Ave,Clark,Palmrose St,34.0895189,-117.96053229999998,,none,4:00 PM,6:00 PM,5:00 PM,7,11,0,0,1,0,1.0,manual_in_house,no,none,none,none,majorCollector,25.0,cbd,137.0,Duarte,2017-04-28 10:59:00,18,0.0,0.0,0.0,0.0
16908.0,1557.0,Maine Ave,Clark,Palmrose St,34.0895189,-117.96053229999998,,none,4:00 PM,6:00 PM,5:15 PM,8,8,0,0,3,0,4.0,manual_in_house,no,none,none,none,majorCollector,25.0,cbd,137.0,Duarte,2017-04-28 10:59:00,16,0.0,0.0,0.0,0.0
16909.0,1557.0,Maine Ave,Clark,Palmrose St,34.0895189,-117.96053229999998,,none,4:00 PM,6:00 PM,5:30 PM,8,1,0,0,0,2,2.0,manual_in_house,no,none,none,none,majorCollector,25.0,cbd,137.0,Duarte,2017-04-28 10:59:00,9,0.0,0.0,0.0,0.0
16910.0,1557.0,Maine Ave,Clark,Palmrose St,34.0895189,-117.96053229999998,,none,4:00 PM,6:00 PM,5:45 PM,8,6,0,0,3,1,3.0,manual_in_house,no,none,none,none,majorCollector,25.0,cbd,137.0,Duarte,2017-04-28 10:59:00,14,0.0,0.0,0.0,0.0
16895.0,1557.0,Maine Ave,Clark,Palmrose St,34.0895189,-117.96053229999998,,none,7:00 AM,9:00 PM,7:00 AM,6,1,0,0,0,0,0.0,manual_in_house,no,none,none,none,majorCollector,25.0,cbd,137.0,Duarte,2017-04-28 10:54:00,7,0.0,0.0,0.0,0.0
16896.0,1557.0,Maine Ave,Clark,Palmrose St,34.0895189,-117.96053229999998,,none,7:00 AM,9:00 PM,7:15 AM,6,2,0,0,0,0,0.0,manual_in_house,no,none,none,none,majorCollector,25.0,cbd,137.0,Duarte,2017-04-28 10:54:00,8,0.0,0.0,0.0,0.0
16897.0,1557.0,Maine Ave,Clark,Palmrose St,34.0895189,-117.96053229999998,,none,7:00 AM,9:00 PM,7:30 AM,7,4,0,0,0,0,0.0,manual_in_house,no,none,none,none,majorCollector,25.0,cbd,137.0,Duarte,2017-04-28 10:54:00,11,0.0,0.0,0.0,0.0
16898.0,1557.0,Maine Ave,Clark,Palmrose St,34.0895189,-117.96053229999998,,none,7:00 AM,9:00 PM,7:45 AM,7,5,0,0,0,0,0.0,manual_in_house,no,none,none,none,majorCollector,25.0,cbd,137.0,Duarte,2017-04-28 10:54:00,12,0.0,0.0,0.0,0.0
16899.0,1557.0,Maine Ave,Clark,Palmrose St,34.0895189,-117.96053229999998,,none,7:00 AM,9:00 PM,8:00 AM,5,2,0,0,0,0,0.0,manual_in_house,no,none,none,none,majorCollector,25.0,cbd,137.0,Duarte,2017-04-28 10:54:00,7,0.0,0.0,0.0,0.0
16900.0,1557.0,Maine Ave,Clark,Palmrose St,34.0895189,-117.96053229999998,,none,7:00 AM,9:00 PM,8:15 AM,19,14,0,0,0,0,0.0,manual_in_house,no,none,none,none,majorCollector,25.0,cbd,137.0,Duarte,2017-04-28 10:54:00,33,0.0,0.0,0.0,0.0
16901.0,1557.0,Maine Ave,Clark,Palmrose St,34.0895189,-117.96053229999998,,none,7:00 AM,9:00 PM,8:30 AM,12,3,0,0,0,0,0.0,manual_in_house,no,none,none,none,majorCollector,25.0,cbd,137.0,Duarte,2017-04-28 10:54:00,15,0.0,0.0,0.0,0.0
16902.0,1557.0,Maine Ave,Clark,Palmrose St,34.0895189,-117.96053229999998,,none,7:00 AM,9:00 PM,8:45 AM,5,6,0,0,0,0,0.0,manual_in_house,no,none,none,none,majorCollector,25.0,cbd,137.0,Duarte,2017-04-28 10:54:00,11,0.0,0.0,0.0,0.0
16887.0,1557.0,Maine Ave,Clark,Palmrose St,34.0895189,-117.96053229999998,04-01-2017,Saturday,11:00 AM,1:00 PM,11:00 AM,41,49,0,0,1,0,13.0,manual_in_house,no,none,none,none,majorCollector,25.0,cbd,137.0,Duarte,2017-04-28 10:46:00,90,0.0,0.0,0.0,0.0
16888.0,1557.0,Maine Ave,Clark,Palmrose St,34.0895189,-117.96053229999998,04-01-2017,Saturday,11:00 AM,1:00 PM,11:15 AM,26,39,0,0,1,0,4.0,manual_in_house,no,none,none,none,majorCollector,25.0,cbd,137.0,Duarte,2017-04-28 10:46:00,65,0.0,0.0,0.0,0.0
16889.0,1557.0,Maine Ave,Clark,Palmrose St,34.0895189,-117.96053229999998,04-01-2017,Saturday,11:00 AM,1:00 PM,11:30 AM,34,47,0,0,0,0,16.0,manual_in_house,no,none,none,none,majorCollector,25.0,cbd,137.0,Duarte,2017-04-28 10:46:00,81,0.0,0.0,0.0,0.0
16890.0,1557.0,Maine Ave,Clark,Palmrose St,34.0895189,-117.96053229999998,04-01-2017,Saturday,11:00 AM,1:00 PM,11:45 AM,33,57,0,0,0,0,5.0,manual_in_house,no,none,none,none,majorCollector,25.0,cbd,137.0,Duarte,2017-04-28 10:46:00,90,0.0,0.0,0.0,0.0
16891.0,1557.0,Maine Ave,Clark,Palmrose St,34.0895189,-117.96053229999998,04-01-2017,Saturday,11:00 AM,1:00 PM,12:00 PM,34,28,0,0,1,0,7.0,manual_in_house,no,none,none,none,majorCollector,25.0,cbd,137.0,Duarte,2017-04-28 10:46:00,62,0.0,0.0,0.0,0.0
16892.0,1557.0,Maine Ave,Clark,Palmrose St,34.0895189,-117.96053229999998,04-01-2017,Saturday,11:00 AM,1:00 PM,12:15 PM,36,35,0,0,0,0,2.0,manual_in_house,no,none,none,none,majorCollector,25.0,cbd,137.0,Duarte,2017-04-28 10:46:00,71,0.0,0.0,0.0,0.0
16893.0,1557.0,Maine Ave,Clark,Palmrose St,34.0895189,-117.96053229999998,04-01-2017,Saturday,11:00 AM,1:00 PM,12:30 PM,29,30,0,0,0,0,5.0,manual_in_house,no,none,none,none,majorCollector,25.0,cbd,137.0,Duarte,2017-04-28 10:46:00,59,0.0,0.0,0.0,0.0
16894.0,1557.0,Maine Ave,Clark,Palmrose St,34.0895189,-117.96053229999998,04-01-2017,Saturday,11:00 AM,1:00 PM,12:45 PM,25,29,0,0,2,0,2.0,manual_in_house,no,none,none,none,majorCollector,25.0,cbd,137.0,Duarte,2017-04-28 10:46:00,54,0.0,0.0,0.0,0.0
16935.0,1558.0,San Bernadino Rd,Citrus Ave,Park Ave,34.0902675,-117.88986409999998,02-09-2017,Saturday,11:00 AM,1:00 PM,11:00 AM,0,0,0,4,0,0,1.0,manual_in_house,no,none,none,none,minorArterial,35.0,cbd,111.0,Covina,2017-04-28 11:41:00,4,0.0,0.0,0.0,0.0
16936.0,1558.0,San Bernadino Rd,Citrus Ave,Park Ave,34.0902675,-117.88986409999998,02-09-2017,Saturday,11:00 AM,1:00 PM,11:15 AM,0,0,0,1,0,0,0.0,manual_in_house,no,none,none,none,minorArterial,35.0,cbd,111.0,Covina,2017-04-28 11:41:00,1,0.0,0.0,0.0,0.0
16937.0,1558.0,San Bernadino Rd,Citrus Ave,Park Ave,34.0902675,-117.88986409999998,02-09-2017,Saturday,11:00 AM,1:00 PM,11:30 AM,0,0,6,0,0,0,1.0,manual_in_house,no,none,none,none,minorArterial,35.0,cbd,111.0,Covina,2017-04-28 11:41:00,6,0.0,0.0,0.0,0.0
16938.0,1558.0,San Bernadino Rd,Citrus Ave,Park Ave,34.0902675,-117.88986409999998,02-09-2017,Saturday,11:00 AM,1:00 PM,11:45 AM,0,0,0,4,0,0,0.0,manual_in_house,no,none,none,none,minorArterial,35.0,cbd,111.0,Covina,2017-04-28 11:41:00,4,0.0,0.0,0.0,0.0
16939.0,1558.0,San Bernadino Rd,Citrus Ave,Park Ave,34.0902675,-117.88986409999998,02-09-2017,Saturday,11:00 AM,1:00 PM,12:00 PM,0,0,3,5,0,0,0.0,manual_in_house,no,none,none,none,minorArterial,35.0,cbd,111.0,Covina,2017-04-28 11:41:00,8,0.0,0.0,0.0,0.0
16940.0,1558.0,San Bernadino Rd,Citrus Ave,Park Ave,34.0902675,-117.88986409999998,02-09-2017,Saturday,11:00 AM,1:00 PM,12:15 PM,0,0,3,1,0,0,0.0,manual_in_house,no,none,none,none,minorArterial,35.0,cbd,111.0,Covina,2017-04-28 11:41:00,4,0.0,0.0,0.0,0.0
16941.0,1558.0,San Bernadino Rd,Citrus Ave,Park Ave,34.0902675,-117.88986409999998,02-09-2017,Saturday,11:00 AM,1:00 PM,12:30 PM,0,0,0,2,0,0,0.0,manual_in_house,no,none,none,none,minorArterial,35.0,cbd,111.0,Covina,2017-04-28 11:41:00,2,0.0,0.0,0.0,0.0
16942.0,1558.0,San Bernadino Rd,Citrus Ave,Park Ave,34.0902675,-117.88986409999998,02-09-2017,Saturday,11:00 AM,1:00 PM,12:45 PM,0,0,2,3,0,0,1.0,manual_in_house,no,none,none,none,minorArterial,35.0,cbd,111.0,Covina,2017-04-28 11:41:00,5,0.0,0.0,0.0,0.0
16911.0,1558.0,San Bernadino Rd,Citrus Ave,Park Ave,34.0902675,-117.88986409999998,02-09-2017,Thursday,4:00 PM,6:00 PM,4:00 PM,0,0,0,0,0,0,0.0,manual_in_house,no,none,none,none,minorArterial,35.0,cbd,111.0,Covina,2017-04-28 11:16:00,0,0.0,0.0,0.0,0.0
16912.0,1558.0,San Bernadino Rd,Citrus Ave,Park Ave,34.0902675,-117.88986409999998,02-09-2017,Thursday,4:00 PM,6:00 PM,4:15 PM,0,0,2,1,0,0,0.0,manual_in_house,no,none,none,none,minorArterial,35.0,cbd,111.0,Covina,2017-04-28 11:16:00,3,0.0,0.0,0.0,0.0
16913.0,1558.0,San Bernadino Rd,Citrus Ave,Park Ave,34.0902675,-117.88986409999998,02-09-2017,Thursday,4:00 PM,6:00 PM,4:30 PM,0,0,4,0,0,0,1.0,manual_in_house,no,none,none,none,minorArterial,35.0,cbd,111.0,Covina,2017-04-28 11:16:00,4,0.0,0.0,0.0,0.0
16914.0,1558.0,San Bernadino Rd,Citrus Ave,Park Ave,34.0902675,-117.88986409999998,02-09-2017,Thursday,4:00 PM,6:00 PM,4:45 PM,0,0,1,3,0,0,0.0,manual_in_house,no,none,none,none,minorArterial,35.0,cbd,111.0,Covina,2017-04-28 11:16:00,4,0.0,0.0,0.0,0.0
16915.0,1558.0,San Bernadino Rd,Citrus Ave,Park Ave,34.0902675,-117.88986409999998,02-09-2017,Thursday,4:00 PM,6:00 PM,5:00 PM,0,0,2,1,0,0,0.0,manual_in_house,no,none,none,none,minorArterial,35.0,cbd,111.0,Covina,2017-04-28 11:16:00,3,0.0,0.0,0.0,0.0
16916.0,1558.0,San Bernadino Rd,Citrus Ave,Park Ave,34.0902675,-117.88986409999998,02-09-2017,Thursday,4:00 PM,6:00 PM,5:15 PM,0,0,0,4,0,0,0.0,manual_in_house,no,none,none,none,minorArterial,35.0,cbd,111.0,Covina,2017-04-28 11:16:00,4,0.0,0.0,0.0,0.0
16917.0,1558.0,San Bernadino Rd,Citrus Ave,Park Ave,34.0902675,-117.88986409999998,02-09-2017,Thursday,4:00 PM,6:00 PM,5:30 PM,0,0,5,0,0,0,1.0,manual_in_house,no,none,none,none,minorArterial,35.0,cbd,111.0,Covina,2017-04-28 11:16:00,5,0.0,0.0,0.0,0.0
16918.0,1558.0,San Bernadino Rd,Citrus Ave,Park Ave,34.0902675,-117.88986409999998,02-09-2017,Thursday,4:00 PM,6:00 PM,5:45 PM,0,0,3,2,0,0,0.0,manual_in_house,no,none,none,none,minorArterial,35.0,cbd,111.0,Covina,2017-04-28 11:16:00,5,0.0,0.0,0.0,0.0
16943.0,1558.0,San Bernadino Rd,Citrus Ave,Park Ave,34.0902675,-117.88986409999998,02-09-2017,Thursday,7:00 AM,9:00 AM,7:00 AM,0,0,0,4,0,0,2.0,manual_in_house,no,none,none,none,minorArterial,35.0,cbd,111.0,Covina,2017-04-28 11:44:00,4,0.0,0.0,0.0,0.0
16944.0,1558.0,San Bernadino Rd,Citrus Ave,Park Ave,34.0902675,-117.88986409999998,02-09-2017,Thursday,7:00 AM,9:00 AM,7:15 AM,0,0,4,3,1,0,1.0,manual_in_house,no,none,none,none,minorArterial,35.0,cbd,111.0,Covina,2017-04-28 11:44:00,7,0.0,0.0,0.0,0.0
16945.0,1558.0,San Bernadino Rd,Citrus Ave,Park Ave,34.0902675,-117.88986409999998,02-09-2017,Thursday,7:00 AM,9:00 AM,7:30 AM,0,0,1,1,0,0,0.0,manual_in_house,no,none,none,none,minorArterial,35.0,cbd,111.0,Covina,2017-04-28 11:44:00,2,0.0,0.0,0.0,0.0
16946.0,1558.0,San Bernadino Rd,Citrus Ave,Park Ave,34.0902675,-117.88986409999998,02-09-2017,Thursday,7:00 AM,9:00 AM,7:45 AM,0,0,2,4,1,0,0.0,manual_in_house,no,none,none,none,minorArterial,35.0,cbd,111.0,Covina,2017-04-28 11:44:00,6,0.0,0.0,0.0,0.0
16947.0,1558.0,San Bernadino Rd,Citrus Ave,Park Ave,34.0902675,-117.88986409999998,02-09-2017,Thursday,7:00 AM,9:00 AM,8:00 AM,0,0,0,3,0,0,0.0,manual_in_house,no,none,none,none,minorArterial,35.0,cbd,111.0,Covina,2017-04-28 11:44:00,3,0.0,0.0,0.0,0.0
16948.0,1558.0,San Bernadino Rd,Citrus Ave,Park Ave,34.0902675,-117.88986409999998,02-09-2017,Thursday,7:00 AM,9:00 AM,8:15 AM,0,0,3,1,0,0,0.0,manual_in_house,no,none,none,none,minorArterial,35.0,cbd,111.0,Covina,2017-04-28 11:44:00,4,0.0,0.0,0.0,0.0
16949.0,1558.0,San Bernadino Rd,Citrus Ave,Park Ave,34.0902675,-117.88986409999998,02-09-2017,Thursday,7:00 AM,9:00 AM,8:30 AM,0,0,1,0,0,0,0.0,manual_in_house,no,none,none,none,minorArterial,35.0,cbd,111.0,Covina,2017-04-28 11:44:00,1,0.0,0.0,0.0,0.0
16950.0,1558.0,San Bernadino Rd,Citrus Ave,Park Ave,34.0902675,-117.88986409999998,02-09-2017,Thursday,7:00 AM,9:00 AM,8:45 AM,0,0,0,1,0,0,0.0,manual_in_house,no,none,none,none,minorArterial,35.0,cbd,111.0,Covina,2017-04-28 11:44:00,1,0.0,0.0,0.0,0.0
16967.0,1559.0,Main St.,1 st,2nd st,34.0583949,-117.75245459999998,01-24-2017,Tuesday,7:00 AM,9:00 AM,7:00 AM,1,3,0,0,0,0,1.0,manual_in_house,no,none,none,none,minorCollector,25.0,cbd,137.0,Duarte,2017-04-28 12:12:00,4,0.0,0.0,0.0,0.0
16968.0,1559.0,Main St.,1 st,2nd st,34.0583949,-117.75245459999998,01-24-2017,Tuesday,7:00 AM,9:00 AM,7:15 AM,7,7,0,0,0,0,4.0,manual_in_house,no,none,none,none,minorCollector,25.0,cbd,137.0,Duarte,2017-04-28 12:12:00,14,0.0,0.0,0.0,0.0
16969.0,1559.0,Main St.,1 st,2nd st,34.0583949,-117.75245459999998,01-24-2017,Tuesday,7:00 AM,9:00 AM,7:30 AM,4,9,0,0,0,0,3.0,manual_in_house,no,none,none,none,minorCollector,25.0,cbd,137.0,Duarte,2017-04-28 12:12:00,13,0.0,0.0,0.0,0.0
16970.0,1559.0,Main St.,1 st,2nd st,34.0583949,-117.75245459999998,01-24-2017,Tuesday,7:00 AM,9:00 AM,7:45 AM,6,3,0,0,0,1,0.0,manual_in_house,no,none,none,none,minorCollector,25.0,cbd,137.0,Duarte,2017-04-28 12:12:00,9,0.0,0.0,0.0,0.0
16971.0,1559.0,Main St.,1 st,2nd st,34.0583949,-117.75245459999998,01-24-2017,Tuesday,7:00 AM,9:00 AM,8:00 AM,9,21,0,0,1,1,21.0,manual_in_house,no,none,none,none,minorCollector,25.0,cbd,137.0,Duarte,2017-04-28 12:12:00,30,0.0,0.0,0.0,0.0
16972.0,1559.0,Main St.,1 st,2nd st,34.0583949,-117.75245459999998,01-24-2017,Tuesday,7:00 AM,9:00 AM,8:15 AM,3,10,0,0,0,0,5.0,manual_in_house,no,none,none,none,minorCollector,25.0,cbd,137.0,Duarte,2017-04-28 12:12:00,13,0.0,0.0,0.0,0.0
16973.0,1559.0,Main St.,1 st,2nd st,34.0583949,-117.75245459999998,01-24-2017,Tuesday,7:00 AM,9:00 AM,8:30 AM,1,6,0,0,0,0,0.0,manual_in_house,no,none,none,none,minorCollector,25.0,cbd,137.0,Duarte,2017-04-28 12:12:00,7,0.0,0.0,0.0,0.0
16974.0,1559.0,Main St.,1 st,2nd st,34.0583949,-117.75245459999998,01-24-2017,Tuesday,7:00 AM,9:00 AM,8:45 AM,3,3,0,0,0,1,0.0,manual_in_house,no,none,none,none,minorCollector,25.0,cbd,137.0,Duarte,2017-04-28 12:12:00,6,0.0,0.0,0.0,0.0
16975.0,1559.0,Main St.,1 st,2nd st,34.0583949,-117.75245459999998,01-24-2017,Tuesday,11:00 AM,1:00 PM,11:00 AM,0,1,0,0,0,0,0.0,manual_in_house,no,none,none,none,minorCollector,25.0,cbd,137.0,Duarte,2017-04-28 12:16:00,1,0.0,0.0,0.0,0.0
16976.0,1559.0,Main St.,1 st,2nd st,34.0583949,-117.75245459999998,01-24-2017,Tuesday,11:00 AM,1:00 PM,11:15 AM,14,0,0,0,0,1,0.0,manual_in_house,no,none,none,none,minorCollector,25.0,cbd,137.0,Duarte,2017-04-28 12:16:00,14,0.0,0.0,0.0,0.0
16977.0,1559.0,Main St.,1 st,2nd st,34.0583949,-117.75245459999998,01-24-2017,Tuesday,11:00 AM,1:00 PM,11:30 AM,4,1,0,0,1,0,0.0,manual_in_house,no,none,none,none,minorCollector,25.0,cbd,137.0,Duarte,2017-04-28 12:16:00,5,0.0,0.0,0.0,0.0
16978.0,1559.0,Main St.,1 st,2nd st,34.0583949,-117.75245459999998,01-24-2017,Tuesday,11:00 AM,1:00 PM,11:45 AM,9,4,0,0,0,1,2.0,manual_in_house,no,none,none,none,minorCollector,25.0,cbd,137.0,Duarte,2017-04-28 12:16:00,13,0.0,0.0,0.0,0.0
16979.0,1559.0,Main St.,1 st,2nd st,34.0583949,-117.75245459999998,01-24-2017,Tuesday,11:00 AM,1:00 PM,12:00 PM,7,6,0,0,0,0,1.0,manual_in_house,no,none,none,none,minorCollector,25.0,cbd,137.0,Duarte,2017-04-28 12:16:00,13,0.0,0.0,0.0,0.0
16980.0,1559.0,Main St.,1 st,2nd st,34.0583949,-117.75245459999998,01-24-2017,Tuesday,11:00 AM,1:00 PM,12:15 PM,3,8,0,0,0,0,1.0,manual_in_house,no,none,none,none,minorCollector,25.0,cbd,137.0,Duarte,2017-04-28 12:16:00,11,0.0,0.0,0.0,0.0
16981.0,1559.0,Main St.,1 st,2nd st,34.0583949,-117.75245459999998,01-24-2017,Tuesday,11:00 AM,1:00 PM,12:30 PM,3,1,0,0,0,0,0.0,manual_in_house,no,none,none,none,minorCollector,25.0,cbd,137.0,Duarte,2017-04-28 12:16:00,4,0.0,0.0,0.0,0.0
16982.0,1559.0,Main St.,1 st,2nd st,34.0583949,-117.75245459999998,01-24-2017,Tuesday,11:00 AM,1:00 PM,12:45 PM,3,1,0,0,0,0,0.0,manual_in_house,no,none,none,none,minorCollector,25.0,cbd,137.0,Duarte,2017-04-28 12:16:00,4,0.0,0.0,0.0,0.0
16959.0,1559.0,Main St.,1 st,2nd st,34.0583949,-117.75245459999998,02-09-2017,Thursday,4:00 PM,6:00 PM,4:00 PM,3,2,0,0,0,0,2.0,manual_in_house,no,none,none,none,minorCollector,25.0,cbd,128.0,Pomona,2017-04-28 12:05:00,5,0.0,0.0,0.0,0.0
16960.0,1559.0,Main St.,1 st,2nd st,34.0583949,-117.75245459999998,02-09-2017,Thursday,4:00 PM,6:00 PM,4:15 PM,12,12,0,0,0,0,16.0,manual_in_house,no,none,none,none,minorCollector,25.0,cbd,128.0,Pomona,2017-04-28 12:05:00,24,0.0,0.0,0.0,0.0
16961.0,1559.0,Main St.,1 st,2nd st,34.0583949,-117.75245459999998,02-09-2017,Thursday,4:00 PM,6:00 PM,4:30 PM,7,8,0,0,0,3,4.0,manual_in_house,no,none,none,none,minorCollector,25.0,cbd,128.0,Pomona,2017-04-28 12:05:00,15,0.0,0.0,0.0,0.0
16962.0,1559.0,Main St.,1 st,2nd st,34.0583949,-117.75245459999998,02-09-2017,Thursday,4:00 PM,6:00 PM,4:45 PM,4,0,0,0,1,0,2.0,manual_in_house,no,none,none,none,minorCollector,25.0,cbd,128.0,Pomona,2017-04-28 12:05:00,4,0.0,0.0,0.0,0.0
16963.0,1559.0,Main St.,1 st,2nd st,34.0583949,-117.75245459999998,02-09-2017,Thursday,4:00 PM,6:00 PM,5:00 PM,3,11,0,0,0,0,1.0,manual_in_house,no,none,none,none,minorCollector,25.0,cbd,128.0,Pomona,2017-04-28 12:05:00,14,0.0,0.0,0.0,0.0
16964.0,1559.0,Main St.,1 st,2nd st,34.0583949,-117.75245459999998,02-09-2017,Thursday,4:00 PM,6:00 PM,5:15 PM,2,10,0,0,0,2,0.0,manual_in_house,no,none,none,none,minorCollector,25.0,cbd,128.0,Pomona,2017-04-28 12:05:00,12,0.0,0.0,0.0,0.0
16965.0,1559.0,Main St.,1 st,2nd st,34.0583949,-117.75245459999998,02-09-2017,Thursday,4:00 PM,6:00 PM,5:30 PM,2,1,0,0,0,0,0.0,manual_in_house,no,none,none,none,minorCollector,25.0,cbd,128.0,Pomona,2017-04-28 12:05:00,3,0.0,0.0,0.0,0.0
16966.0,1559.0,Main St.,1 st,2nd st,34.0583949,-117.75245459999998,02-09-2017,Thursday,4:00 PM,6:00 PM,5:45 PM,3,9,0,0,0,0,2.0,manual_in_house,no,none,none,none,minorCollector,25.0,cbd,128.0,Pomona,2017-04-28 12:05:00,12,0.0,0.0,0.0,0.0
17007.0,1560.0,Citrus Ave,College St,Italia St,34.087946200000005,-117.8902155,01-31-2017,Tuesday,11:00 AM,1:00 PM,11:00 AM,20,14,0,0,0,0,3.0,manual_in_house,no,none,none,none,majorCollector,35.0,cbd,111.0,Covina,2017-04-28 12:52:00,34,0.0,0.0,0.0,0.0
